E2,Time,Celsius(�C),Humidity(%rh),Dew Point(�C),Serial Number
1966,2023-10-26 07:45:00,15.5,60.5,7.9,
1967,2023-10-26 07:50:00,15.5,60.5,7.9,
1968,2023-10-26 07:55:00,15.5,60.5,7.9,
1969,2023-10-26 08:00:00,15.5,60.5,7.9,
1970,2023-10-26 08:05:00,15.5,60.5,7.9,
1971,2023-10-26 08:10:00,15.5,60.5,7.9,
1972,2023-10-26 08:15:00,15.5,60.5,7.9,
1973,2023-10-26 08:20:00,15.5,60.5,7.9,
1974,2023-10-26 08:25:00,15.5,60.5,7.9,
1975,2023-10-26 08:30:00,15.5,60.5,7.9,
1976,2023-10-26 08:35:00,15.5,60.5,7.9,
1977,2023-10-26 08:40:00,15.5,60.5,7.9,
1978,2023-10-26 08:45:00,15.5,60.5,7.9,
1979,2023-10-26 08:50:00,15.5,60.5,7.9,
1980,2023-10-26 08:55:00,15.5,60.5,7.9,
1981,2023-10-26 09:00:00,15.5,60.5,7.9,
1982,2023-10-26 09:05:00,15.5,60.5,7.9,
1983,2023-10-26 09:10:00,15.5,60.5,7.9,
1984,2023-10-26 09:15:00,15.5,61,8,
1985,2023-10-26 09:20:00,15.5,60.5,7.9,
1986,2023-10-26 09:25:00,15.5,60.5,7.9,
1987,2023-10-26 09:30:00,15.5,60.5,7.9,
1988,2023-10-26 09:35:00,16,60.5,8.4,
1989,2023-10-26 09:40:00,16,60.5,8.4,
1990,2023-10-26 09:45:00,15.5,60,7.8,
1991,2023-10-26 09:50:00,15.5,61,8,
1992,2023-10-26 09:55:00,15.5,60.5,7.9,
1993,2023-10-26 10:00:00,15,60.5,7.4,
1994,2023-10-26 10:05:00,14.5,61.5,7.2,
1995,2023-10-26 10:10:00,14.5,61.5,7.2,
1996,2023-10-26 10:15:00,14.5,61.5,7.2,
1997,2023-10-26 10:20:00,15,64.5,8.4,
1998,2023-10-26 10:25:00,16,63,9,
1999,2023-10-26 10:30:00,16.5,61.5,9.1,
2000,2023-10-26 10:35:00,17.5,60,9.7,
2001,2023-10-26 10:40:00,18,59,9.9,
2002,2023-10-26 10:45:00,19,58,10.6,
2003,2023-10-26 10:50:00,19.5,57,10.8,
2004,2023-10-26 10:55:00,20,56.5,11.1,
2005,2023-10-26 11:00:00,20.5,56.5,11.6,
2006,2023-10-26 11:05:00,20.5,56,11.4,
2007,2023-10-26 11:10:00,21,56,11.9,
2008,2023-10-26 11:15:00,21,56,11.9,
2009,2023-10-26 11:20:00,21,56,11.9,
2010,2023-10-26 11:25:00,20,56,11,
2011,2023-10-26 11:30:00,19,57.5,10.4,
2012,2023-10-26 11:35:00,19.5,64.5,12.6,
2013,2023-10-26 11:40:00,20,64,13,
2014,2023-10-26 11:45:00,20,63.5,12.9,
2015,2023-10-26 11:50:00,20.5,63,13.2,
2016,2023-10-26 11:55:00,21,62.5,13.6,
2017,2023-10-26 12:00:00,21,62,13.4,
2018,2023-10-26 12:05:00,21,62,13.4,
2019,2023-10-26 12:10:00,21.5,62,13.9,
2020,2023-10-26 12:15:00,21.5,61.5,13.8,
2021,2023-10-26 12:20:00,21.5,61.5,13.8,
2022,2023-10-26 12:25:00,21.5,61,13.7,
2023,2023-10-26 12:30:00,21,61,13.7,
2024,2023-10-26 12:35:00,21.5,61,13.7,
2025,2023-10-26 12:40:00,21.5,60.5,13.5,
2026,2023-10-26 12:45:00,22,60.5,14,
2027,2023-10-26 12:50:00,22,60.5,14,
2028,2023-10-26 12:55:00,22,60.5,14,
2029,2023-10-26 13:00:00,22,60.5,14,
2030,2023-10-26 13:05:00,22,60.5,14,
2031,2023-10-26 13:10:00,22,64,14.9,
2032,2023-10-26 13:15:00,22.5,63,15.1,
2033,2023-10-26 13:20:00,22.5,57.5,13.7,
2034,2023-10-26 13:25:00,20,63,12.7,
2035,2023-10-26 13:30:00,18.5,67.5,12.4,
2036,2023-10-26 13:35:00,18,70,12.5,
2037,2023-10-26 13:40:00,17.5,71.5,12.3,
2038,2023-10-26 13:45:00,17,73,12.1,
2039,2023-10-26 13:50:00,17,74,12.3,
2040,2023-10-26 13:55:00,17,76,12.7,
2041,2023-10-26 14:00:00,17,77.5,13,
2042,2023-10-26 14:05:00,17,80,13.5,
2043,2023-10-26 14:10:00,17,81.5,13.8,
2044,2023-10-26 14:15:00,17,82.5,14,
2045,2023-10-26 14:20:00,17,83,14.1,
2046,2023-10-26 14:25:00,17,82.5,14,
2047,2023-10-26 14:30:00,16.5,82.5,13.5,
2048,2023-10-26 14:35:00,16.5,82.5,13.5,
2049,2023-10-26 14:40:00,16.5,82,13.4,
2050,2023-10-26 14:45:00,16.5,81.5,13.3,
2051,2023-10-26 14:50:00,16.5,81,13.2,
2052,2023-10-26 14:55:00,16.5,80,13,
2053,2023-10-26 15:00:00,16.5,79.5,12.9,
2054,2023-10-26 15:05:00,16.5,79,12.8,
2055,2023-10-26 15:10:00,16.5,78.5,12.8,
2056,2023-10-26 15:15:00,16,78,12.2,
2057,2023-10-26 15:20:00,16,77.5,12.1,
2058,2023-10-26 15:25:00,16,77,12,
2059,2023-10-26 15:30:00,16,77,12,
2060,2023-10-26 15:35:00,16,76,11.8,
2061,2023-10-26 15:40:00,16,76,11.8,
2062,2023-10-26 15:45:00,16,77,12,
2063,2023-10-26 15:50:00,16,77.5,12.1,
2064,2023-10-26 15:55:00,16,78,12.2,
2065,2023-10-26 16:00:00,16,78.5,12.3,
2066,2023-10-26 16:05:00,16,78.5,12.3,
2067,2023-10-26 16:10:00,16,78,12.2,
2068,2023-10-26 16:15:00,16,77.5,12.1,
2069,2023-10-26 16:20:00,16,77,12,
2070,2023-10-26 16:25:00,16,77,12,
2071,2023-10-26 16:30:00,16,77,12,
2072,2023-10-26 16:35:00,16,77.5,12.1,
2073,2023-10-26 16:40:00,16,77.5,12.1,
2074,2023-10-26 16:45:00,16,77.5,12.1,
2075,2023-10-26 16:50:00,16,77.5,12.1,
2076,2023-10-26 16:55:00,16,78,12.2,
2077,2023-10-26 17:00:00,16,78,12.2,
2078,2023-10-26 17:05:00,16,78,12.2,
2079,2023-10-26 17:10:00,16,78,12.2,
2080,2023-10-26 17:15:00,16,78.5,12.3,
2081,2023-10-26 17:20:00,15.5,78.5,11.8,
2082,2023-10-26 17:25:00,15.5,78.5,11.8,
2083,2023-10-26 17:30:00,15.5,78,11.7,
2084,2023-10-26 17:35:00,15.5,78,11.7,
2085,2023-10-26 17:40:00,16,78,12.2,
2086,2023-10-26 17:45:00,15.5,78,11.7,
2087,2023-10-26 17:50:00,16,78,12.2,
2088,2023-10-26 17:55:00,15.5,78,11.7,
2089,2023-10-26 18:00:00,15.5,78,11.7,
2090,2023-10-26 18:05:00,15.5,78,11.7,
2091,2023-10-26 18:10:00,15.5,78,11.7,
2092,2023-10-26 18:15:00,15.5,78,11.7,
2093,2023-10-26 18:20:00,15.5,78,11.7,
2094,2023-10-26 18:25:00,15.5,78,11.7,
2095,2023-10-26 18:30:00,15.5,78,11.7,
2096,2023-10-26 18:35:00,15.5,78.5,11.8,
2097,2023-10-26 18:40:00,15.5,78.5,11.8,
2098,2023-10-26 18:45:00,15.5,78.5,11.8,
2099,2023-10-26 18:50:00,15.5,78.5,11.8,
2100,2023-10-26 18:55:00,15.5,78.5,11.8,
2101,2023-10-26 19:00:00,15.5,79,11.9,
2102,2023-10-26 19:05:00,15.5,79,11.9,
2103,2023-10-26 19:10:00,15.5,78.5,11.8,
2104,2023-10-26 19:15:00,15.5,79,11.9,
2105,2023-10-26 19:20:00,15.5,78.5,11.8,
2106,2023-10-26 19:25:00,15.5,79,11.9,
2107,2023-10-26 19:30:00,15.5,78.5,11.8,
2108,2023-10-26 19:35:00,15.5,78.5,11.8,
2109,2023-10-26 19:40:00,15.5,79,11.9,
2110,2023-10-26 19:45:00,15.5,79,11.9,
2111,2023-10-26 19:50:00,15.5,79,11.9,
2112,2023-10-26 19:55:00,15.5,79,11.9,
2113,2023-10-26 20:00:00,15,79,11.4,
2114,2023-10-26 20:05:00,15,79,11.4,
2115,2023-10-26 20:10:00,15,79,11.4,
2116,2023-10-26 20:15:00,15,79,11.4,
2117,2023-10-26 20:20:00,15,79,11.4,
2118,2023-10-26 20:25:00,15,79,11.4,
2119,2023-10-26 20:30:00,15,79,11.4,
2120,2023-10-26 20:35:00,15,79,11.4,
2121,2023-10-26 20:40:00,15,79,11.4,
2122,2023-10-26 20:45:00,15,79,11.4,
2123,2023-10-26 20:50:00,15,79,11.4,
2124,2023-10-26 20:55:00,15,79,11.4,
2125,2023-10-26 21:00:00,15,79,11.4,
2126,2023-10-26 21:05:00,15,79,11.4,
2127,2023-10-26 21:10:00,15,79,11.4,
2128,2023-10-26 21:15:00,15,79,11.4,
2129,2023-10-26 21:20:00,15,79,11.4,
2130,2023-10-26 21:25:00,15,79,11.4,
2131,2023-10-26 21:30:00,15,79,11.4,
2132,2023-10-26 21:35:00,15,79,11.4,
2133,2023-10-26 21:40:00,15,79,11.4,
2134,2023-10-26 21:45:00,15,79,11.4,
2135,2023-10-26 21:50:00,15,79,11.4,
2136,2023-10-26 21:55:00,15,79,11.4,
2137,2023-10-26 22:00:00,15,79,11.4,
2138,2023-10-26 22:05:00,14.5,79,10.9,
2139,2023-10-26 22:10:00,14.5,79,10.9,
2140,2023-10-26 22:15:00,14.5,79,10.9,
2141,2023-10-26 22:20:00,14.5,79,10.9,
2142,2023-10-26 22:25:00,14.5,79,10.9,
2143,2023-10-26 22:30:00,14.5,79,10.9,
2144,2023-10-26 22:35:00,14.5,79,10.9,
2145,2023-10-26 22:40:00,14.5,79,10.9,
2146,2023-10-26 22:45:00,14.5,79,10.9,
2147,2023-10-26 22:50:00,14.5,79,10.9,
2148,2023-10-26 22:55:00,14.5,79,10.9,
2149,2023-10-26 23:00:00,14.5,79,10.9,
2150,2023-10-26 23:05:00,14.5,79,10.9,
2151,2023-10-26 23:10:00,14.5,78.5,10.8,
2152,2023-10-26 23:15:00,14.5,79,10.9,
2153,2023-10-26 23:20:00,14.5,79,10.9,
2154,2023-10-26 23:25:00,14.5,79,10.9,
2155,2023-10-26 23:30:00,14.5,79,10.9,
2156,2023-10-26 23:35:00,14.5,79,10.9,
2157,2023-10-26 23:40:00,14.5,79,10.9,
2158,2023-10-26 23:45:00,14.5,79,10.9,
2159,2023-10-26 23:50:00,14.5,79,10.9,
2160,2023-10-26 23:55:00,14.5,79,10.9,
2161,2023-10-27 00:00:00,14.5,79,10.9,
2162,2023-10-27 00:05:00,14.5,78.5,10.8,
2163,2023-10-27 00:10:00,14.5,79,10.9,
2164,2023-10-27 00:15:00,14.5,79,10.9,
2165,2023-10-27 00:20:00,14.5,78.5,10.8,
2166,2023-10-27 00:25:00,14.5,78.5,10.8,
2167,2023-10-27 00:30:00,14.5,78.5,10.8,
2168,2023-10-27 00:35:00,14.5,78.5,10.8,
2169,2023-10-27 00:40:00,14.5,78.5,10.8,
2170,2023-10-27 00:45:00,14.5,78.5,10.8,
2171,2023-10-27 00:50:00,14.5,78.5,10.8,
2172,2023-10-27 00:55:00,14.5,78.5,10.8,
2173,2023-10-27 01:00:00,14.5,78.5,10.8,
2174,2023-10-27 01:05:00,14.5,78.5,10.8,
2175,2023-10-27 01:10:00,14.5,78.5,10.8,
2176,2023-10-27 01:15:00,14.5,78.5,10.8,
2177,2023-10-27 01:20:00,14.5,78.5,10.8,
2178,2023-10-27 01:25:00,14.5,78.5,10.8,
2179,2023-10-27 01:30:00,14.5,78.5,10.8,
2180,2023-10-27 01:35:00,14.5,78.5,10.8,
2181,2023-10-27 01:40:00,14.5,78.5,10.8,
2182,2023-10-27 01:45:00,14.5,78.5,10.8,
2183,2023-10-27 01:50:00,14.5,78.5,10.8,
2184,2023-10-27 01:55:00,14,78.5,10.3,
2185,2023-10-27 02:00:00,14,78.5,10.3,
2186,2023-10-27 02:05:00,14,78.5,10.3,
2187,2023-10-27 02:10:00,14,78.5,10.3,
2188,2023-10-27 02:15:00,14,78.5,10.3,
2189,2023-10-27 02:20:00,14,78.5,10.3,
2190,2023-10-27 02:25:00,14,78.5,10.3,
2191,2023-10-27 02:30:00,14,78.5,10.3,
2192,2023-10-27 02:35:00,14,78.5,10.3,
2193,2023-10-27 02:40:00,14,78.5,10.3,
2194,2023-10-27 02:45:00,14,78.5,10.3,
2195,2023-10-27 02:50:00,14,78.5,10.3,
2196,2023-10-27 02:55:00,14,78.5,10.3,
2197,2023-10-27 03:00:00,14,78.5,10.3,
2198,2023-10-27 03:05:00,14,78.5,10.3,
2199,2023-10-27 03:10:00,14,78.5,10.3,
2200,2023-10-27 03:15:00,14,79,10.4,
2201,2023-10-27 03:20:00,14,78.5,10.3,
2202,2023-10-27 03:25:00,14,78.5,10.3,
2203,2023-10-27 03:30:00,14,78.5,10.3,
2204,2023-10-27 03:35:00,14,78.5,10.3,
2205,2023-10-27 03:40:00,14,78.5,10.3,
2206,2023-10-27 03:45:00,14,78.5,10.3,
2207,2023-10-27 03:50:00,14,78.5,10.3,
2208,2023-10-27 03:55:00,14,79,10.4,
2209,2023-10-27 04:00:00,14,78.5,10.3,
2210,2023-10-27 04:05:00,14,78.5,10.3,
2211,2023-10-27 04:10:00,14,78.5,10.3,
2212,2023-10-27 04:15:00,14,78.5,10.3,
2213,2023-10-27 04:20:00,14,78.5,10.3,
2214,2023-10-27 04:25:00,14,78.5,10.3,
2215,2023-10-27 04:30:00,14,78.5,10.3,
2216,2023-10-27 04:35:00,14,78.5,10.3,
2217,2023-10-27 04:40:00,14,78.5,10.3,
2218,2023-10-27 04:45:00,14,78.5,10.3,
2219,2023-10-27 04:50:00,14,78.5,10.3,
2220,2023-10-27 04:55:00,14,78.5,10.3,
2221,2023-10-27 05:00:00,14,78.5,10.3,
2222,2023-10-27 05:05:00,14,78.5,10.3,
2223,2023-10-27 05:10:00,14,78.5,10.3,
2224,2023-10-27 05:15:00,14,78.5,10.3,
2225,2023-10-27 05:20:00,14,78.5,10.3,
2226,2023-10-27 05:25:00,14,78.5,10.3,
2227,2023-10-27 05:30:00,14,78.5,10.3,
2228,2023-10-27 05:35:00,14,78.5,10.3,
2229,2023-10-27 05:40:00,14,78.5,10.3,
2230,2023-10-27 05:45:00,14,78.5,10.3,
2231,2023-10-27 05:50:00,14,78.5,10.3,
2232,2023-10-27 05:55:00,14,78.5,10.3,
2233,2023-10-27 06:00:00,14,78.5,10.3,
2234,2023-10-27 06:05:00,14,78.5,10.3,
2235,2023-10-27 06:10:00,14,78.5,10.3,
2236,2023-10-27 06:15:00,14,78.5,10.3,
2237,2023-10-27 06:20:00,14,78.5,10.3,
2238,2023-10-27 06:25:00,13.5,78.5,9.8,
2239,2023-10-27 06:30:00,13.5,78.5,9.8,
2240,2023-10-27 06:35:00,13.5,78.5,9.8,
2241,2023-10-27 06:40:00,13.5,78.5,9.8,
2242,2023-10-27 06:45:00,13.5,78.5,9.8,
2243,2023-10-27 06:50:00,13.5,78.5,9.8,
2244,2023-10-27 06:55:00,13.5,78.5,9.8,
2245,2023-10-27 07:00:00,13.5,78.5,9.8,
2246,2023-10-27 07:05:00,13.5,78.5,9.8,
2247,2023-10-27 07:10:00,13.5,78.5,9.8,
2248,2023-10-27 07:15:00,13.5,78.5,9.8,
2249,2023-10-27 07:20:00,13.5,78.5,9.8,
2250,2023-10-27 07:25:00,13.5,78.5,9.8,
2251,2023-10-27 07:30:00,13.5,79,9.9,
2252,2023-10-27 07:35:00,13.5,81.5,10.4,
2253,2023-10-27 07:40:00,13.5,81,10.3,
2254,2023-10-27 07:45:00,14,81,10.8,
2255,2023-10-27 07:50:00,14,81,10.8,
2256,2023-10-27 07:55:00,14,80.5,10.7,
2257,2023-10-27 08:00:00,14,82,11,
2258,2023-10-27 08:05:00,14,81.5,10.9,
2259,2023-10-27 08:10:00,14,81.5,10.9,
2260,2023-10-27 08:15:00,14,81.5,10.9,
2261,2023-10-27 08:20:00,14,81,10.8,
2262,2023-10-27 08:25:00,14,81,10.8,
2263,2023-10-27 08:30:00,14,81,10.8,
2264,2023-10-27 08:35:00,14,81,10.8,
2265,2023-10-27 08:40:00,14,82.5,11.1,
2266,2023-10-27 08:45:00,14,82,11,
2267,2023-10-27 08:50:00,14,81.5,10.9,
2268,2023-10-27 08:55:00,14,81.5,10.9,
2269,2023-10-27 09:00:00,14,81.5,10.9,
2270,2023-10-27 09:05:00,14,81.5,10.9,
2271,2023-10-27 09:10:00,14.5,81,11.3,
2272,2023-10-27 09:15:00,14.5,80.5,11.2,
2273,2023-10-27 09:20:00,14.5,80,11.1,
2274,2023-10-27 09:25:00,15,79,11.4,
2275,2023-10-27 09:30:00,15.5,78.5,11.8,
2276,2023-10-27 09:35:00,15.5,77.5,11.6,
2277,2023-10-27 09:40:00,16,77,12,
2278,2023-10-27 09:45:00,16,77,12,
2279,2023-10-27 09:50:00,16,76.5,11.9,
2280,2023-10-27 09:55:00,16,76.5,11.9,
2281,2023-10-27 10:00:00,16.5,76,12.3,
2282,2023-10-27 10:05:00,16.5,76.5,12.4,
2283,2023-10-27 10:10:00,16.5,76.5,12.4,
2284,2023-10-27 10:15:00,16.5,76.5,12.4,
2285,2023-10-27 10:20:00,16.5,76.5,12.4,
2286,2023-10-27 10:25:00,16.5,77,12.5,
2287,2023-10-27 10:30:00,16.5,77.5,12.6,
2288,2023-10-27 10:35:00,16.5,77.5,12.6,
2289,2023-10-27 10:40:00,16.5,77.5,12.6,
2290,2023-10-27 10:45:00,16.5,77,12.5,
2291,2023-10-27 10:50:00,16.5,77,12.5,
2292,2023-10-27 10:55:00,16.5,77.5,12.6,
2293,2023-10-27 11:00:00,16.5,77.5,12.6,
2294,2023-10-27 11:05:00,16.5,77.5,12.6,
2295,2023-10-27 11:10:00,16.5,77,12.5,
2296,2023-10-27 11:15:00,16,77,12,
2297,2023-10-27 11:20:00,16,77,12,
2298,2023-10-27 11:25:00,16,76.5,11.9,
2299,2023-10-27 11:30:00,16,76.5,11.9,
2300,2023-10-27 11:35:00,16,76.5,11.9,
2301,2023-10-27 11:40:00,16,76.5,11.9,
2302,2023-10-27 11:45:00,16.5,76,12.3,
2303,2023-10-27 11:50:00,16.5,75.5,12.2,
2304,2023-10-27 11:55:00,16.5,75,12.1,
2305,2023-10-27 12:00:00,16.5,74.5,12,
2306,2023-10-27 12:05:00,16.5,74.5,12,
2307,2023-10-27 12:10:00,17,74.5,12.4,
2308,2023-10-27 12:15:00,17,74.5,12.4,
2309,2023-10-27 12:20:00,17,74.5,12.4,
2310,2023-10-27 12:25:00,17,75,12.5,
2311,2023-10-27 12:30:00,17,75,12.5,
2312,2023-10-27 12:35:00,17,75.5,12.6,
2313,2023-10-27 12:40:00,17,75.5,12.6,
2314,2023-10-27 12:45:00,17,76,12.7,
2315,2023-10-27 12:50:00,17,76,12.7,
2316,2023-10-27 12:55:00,17,76.5,12.8,
2317,2023-10-27 13:00:00,17,76.5,12.8,
2318,2023-10-27 13:05:00,17,77,12.9,
2319,2023-10-27 13:10:00,17,77,12.9,
2320,2023-10-27 13:15:00,17,79.5,13.4,
2321,2023-10-27 13:20:00,17,79,13.3,
2322,2023-10-27 13:25:00,17,78,13.1,
2323,2023-10-27 13:30:00,16.5,77.5,12.6,
2324,2023-10-27 13:35:00,16.5,77,12.5,
2325,2023-10-27 13:40:00,16.5,77.5,12.6,
2326,2023-10-27 13:45:00,16.5,76.5,12.4,
2327,2023-10-27 13:50:00,16.5,76.5,12.4,
2328,2023-10-27 13:55:00,16.5,75.5,12.2,
2329,2023-10-27 14:00:00,17,75,12.5,
2330,2023-10-27 14:05:00,17,74.5,12.4,
2331,2023-10-27 14:10:00,17,74.5,12.4,
2332,2023-10-27 14:15:00,17,74.5,12.4,
2333,2023-10-27 14:20:00,17,74.5,12.4,
2334,2023-10-27 14:25:00,17,74.5,12.4,
2335,2023-10-27 14:30:00,17,74.5,12.4,
2336,2023-10-27 14:35:00,17,74.5,12.4,
2337,2023-10-27 14:40:00,17,75,12.5,
2338,2023-10-27 14:45:00,17,75.5,12.6,
2339,2023-10-27 14:50:00,17,75.5,12.6,
2340,2023-10-27 14:55:00,17,75.5,12.6,
2341,2023-10-27 15:00:00,17,75.5,12.6,
2342,2023-10-27 15:05:00,17,75.5,12.6,
2343,2023-10-27 15:10:00,17,75.5,12.6,
2344,2023-10-27 15:15:00,17,75.5,12.6,
2345,2023-10-27 15:20:00,17,75.5,12.6,
2346,2023-10-27 15:25:00,17,75.5,12.6,
2347,2023-10-27 15:30:00,17,76.5,12.8,
2348,2023-10-27 15:35:00,17,77,12.9,
2349,2023-10-27 15:40:00,17,77,12.9,
2350,2023-10-27 15:45:00,17,77,12.9,
2351,2023-10-27 15:50:00,17,77.5,13,
2352,2023-10-27 15:55:00,17,78,13.1,
2353,2023-10-27 16:00:00,17,78,13.1,
2354,2023-10-27 16:05:00,17,78,13.1,
2355,2023-10-27 16:10:00,17,78,13.1,
2356,2023-10-27 16:15:00,17,78,13.1,
2357,2023-10-27 16:20:00,17,78,13.1,
2358,2023-10-27 16:25:00,17,78,13.1,
2359,2023-10-27 16:30:00,17,78,13.1,
2360,2023-10-27 16:35:00,17,78,13.1,
2361,2023-10-27 16:40:00,17,78,13.1,
2362,2023-10-27 16:45:00,16.5,78.5,12.8,
2363,2023-10-27 16:50:00,16.5,79,12.8,
2364,2023-10-27 16:55:00,16.5,79,12.8,
2365,2023-10-27 17:00:00,16.5,79,12.8,
2366,2023-10-27 17:05:00,16.5,79,12.8,
2367,2023-10-27 17:10:00,16.5,79.5,12.9,
2368,2023-10-27 17:15:00,16.5,79.5,12.9,
2369,2023-10-27 17:20:00,16.5,79.5,12.9,
2370,2023-10-27 17:25:00,16.5,79.5,12.9,
2371,2023-10-27 17:30:00,16.5,79.5,12.9,
2372,2023-10-27 17:35:00,16.5,80,13,
2373,2023-10-27 17:40:00,16.5,80,13,
2374,2023-10-27 17:45:00,16.5,80,13,
2375,2023-10-27 17:50:00,16.5,80.5,13.1,
2376,2023-10-27 17:55:00,16.5,80.5,13.1,
2377,2023-10-27 18:00:00,16.5,80.5,13.1,
2378,2023-10-27 18:05:00,16,80.5,12.6,
2379,2023-10-27 18:10:00,16,80.5,12.6,
2380,2023-10-27 18:15:00,16,80.5,12.6,
2381,2023-10-27 18:20:00,16,80.5,12.6,
2382,2023-10-27 18:25:00,16,80.5,12.6,
2383,2023-10-27 18:30:00,16,80.5,12.6,
2384,2023-10-27 18:35:00,16,80.5,12.6,
2385,2023-10-27 18:40:00,16,80.5,12.6,
2386,2023-10-27 18:45:00,16,80.5,12.6,
2387,2023-10-27 18:50:00,16,80.5,12.6,
2388,2023-10-27 18:55:00,16,80.5,12.6,
2389,2023-10-27 19:00:00,16,80.5,12.6,
2390,2023-10-27 19:05:00,16,80.5,12.6,
2391,2023-10-27 19:10:00,16,80.5,12.6,
2392,2023-10-27 19:15:00,16,80.5,12.6,
2393,2023-10-27 19:20:00,16,80.5,12.6,
2394,2023-10-27 19:25:00,16,80.5,12.6,
2395,2023-10-27 19:30:00,16,80.5,12.6,
2396,2023-10-27 19:35:00,16,80.5,12.6,
2397,2023-10-27 19:40:00,16,80,12.6,
2398,2023-10-27 19:45:00,16,80,12.6,
2399,2023-10-27 19:50:00,16,80,12.6,
2400,2023-10-27 19:55:00,16,80,12.6,
2401,2023-10-27 20:00:00,16,80,12.6,
2402,2023-10-27 20:05:00,16,80,12.6,
2403,2023-10-27 20:10:00,16,80,12.6,
2404,2023-10-27 20:15:00,15.5,80,12.1,
2405,2023-10-27 20:20:00,15.5,79.5,12,
2406,2023-10-27 20:25:00,15.5,80,12.1,
2407,2023-10-27 20:30:00,15.5,79.5,12,
2408,2023-10-27 20:35:00,15.5,79.5,12,
2409,2023-10-27 20:40:00,15.5,79.5,12,
2410,2023-10-27 20:45:00,15.5,79.5,12,
2411,2023-10-27 20:50:00,15.5,79.5,12,
2412,2023-10-27 20:55:00,15.5,79.5,12,
2413,2023-10-27 21:00:00,15.5,79.5,12,
2414,2023-10-27 21:05:00,15.5,79.5,12,
2415,2023-10-27 21:10:00,15.5,79.5,12,
2416,2023-10-27 21:15:00,15.5,79.5,12,
2417,2023-10-27 21:20:00,15.5,79.5,12,
2418,2023-10-27 21:25:00,15.5,79.5,12,
2419,2023-10-27 21:30:00,15.5,79.5,12,
2420,2023-10-27 21:35:00,15.5,79.5,12,
2421,2023-10-27 21:40:00,15.5,79.5,12,
2422,2023-10-27 21:45:00,15.5,79.5,12,
2423,2023-10-27 21:50:00,15.5,79.5,12,
2424,2023-10-27 21:55:00,15.5,79.5,12,
2425,2023-10-27 22:00:00,15.5,79.5,12,
2426,2023-10-27 22:05:00,15.5,79.5,12,
2427,2023-10-27 22:10:00,15.5,79.5,12,
2428,2023-10-27 22:15:00,15.5,79.5,12,
2429,2023-10-27 22:20:00,15.5,79.5,12,
2430,2023-10-27 22:25:00,15,79.5,11.5,
2431,2023-10-27 22:30:00,15,79.5,11.5,
2432,2023-10-27 22:35:00,15,79.5,11.5,
2433,2023-10-27 22:40:00,15,79.5,11.5,
2434,2023-10-27 22:45:00,15,79.5,11.5,
2435,2023-10-27 22:50:00,15,79.5,11.5,
2436,2023-10-27 22:55:00,15,79.5,11.5,
2437,2023-10-27 23:00:00,15,79.5,11.5,
2438,2023-10-27 23:05:00,15,79.5,11.5,
2439,2023-10-27 23:10:00,15,79.5,11.5,
2440,2023-10-27 23:15:00,15,79.5,11.5,
2441,2023-10-27 23:20:00,15,79.5,11.5,
2442,2023-10-27 23:25:00,15,79.5,11.5,
2443,2023-10-27 23:30:00,15,79.5,11.5,
2444,2023-10-27 23:35:00,15,79.5,11.5,
2445,2023-10-27 23:40:00,15,79.5,11.5,
2446,2023-10-27 23:45:00,15,79.5,11.5,
2447,2023-10-27 23:50:00,15,79.5,11.5,
2448,2023-10-27 23:55:00,15,79.5,11.5,
2449,2023-10-28 00:00:00,15,79.5,11.5,
2450,2023-10-28 00:05:00,15,79.5,11.5,
2451,2023-10-28 00:10:00,15,79.5,11.5,
2452,2023-10-28 00:15:00,15,79.5,11.5,
2453,2023-10-28 00:20:00,15,79.5,11.5,
2454,2023-10-28 00:25:00,15,79.5,11.5,
2455,2023-10-28 00:30:00,15,79.5,11.5,
2456,2023-10-28 00:35:00,15,79.5,11.5,
2457,2023-10-28 00:40:00,15,79.5,11.5,
2458,2023-10-28 00:45:00,15,79.5,11.5,
2459,2023-10-28 00:50:00,15,79.5,11.5,
2460,2023-10-28 00:55:00,15,79.5,11.5,
2461,2023-10-28 01:00:00,15,79.5,11.5,
2462,2023-10-28 01:05:00,15,79.5,11.5,
2463,2023-10-28 01:10:00,15,79,11.4,
2464,2023-10-28 01:15:00,15,79,11.4,
2465,2023-10-28 01:20:00,15,79.5,11.5,
2466,2023-10-28 01:25:00,15,79,11.4,
2467,2023-10-28 01:30:00,15,79.5,11.5,
2468,2023-10-28 01:35:00,14.5,79,10.9,
2469,2023-10-28 01:40:00,14.5,79,10.9,
2470,2023-10-28 01:45:00,14.5,79.5,11,
2471,2023-10-28 01:50:00,14.5,79.5,11,
2472,2023-10-28 01:55:00,14.5,79.5,11,
2473,2023-10-28 02:00:00,14.5,79.5,11,
2474,2023-10-28 02:05:00,14.5,79.5,11,
2475,2023-10-28 02:10:00,14.5,79.5,11,
2476,2023-10-28 02:15:00,14.5,79.5,11,
2477,2023-10-28 02:20:00,14.5,79,10.9,
2478,2023-10-28 02:25:00,14.5,79,10.9,
2479,2023-10-28 02:30:00,14.5,79,10.9,
2480,2023-10-28 02:35:00,14.5,79,10.9,
2481,2023-10-28 02:40:00,14.5,79,10.9,
2482,2023-10-28 02:45:00,14.5,79,10.9,
2483,2023-10-28 02:50:00,14.5,79,10.9,
2484,2023-10-28 02:55:00,14.5,79,10.9,
